Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
10.5	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.5	acc-1	0	dev[5]=net(0,1-5)	InData	350.001	365.04	35	36.5039
10.5	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.5	acc-1	2	dev[5]=net(2,5-7)	InInterests	338.547	11.5714	36	1.23047
10.5	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.5	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.5	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.5	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.5	acc-1	2	dev[5]=net(2,5-7)	OutData	350.001	365.04	35	36.5039
10.5	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.5	root	0	dev[7]=net(0,5-7)	OutInterests	343.665	11.7463	36	1.23047
10.5	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.5	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.5	root	0	dev[7]=net(0,5-7)	InData	350.013	365.052	35	36.5039
10.5	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.5	root	2	dev[7]=net(2,0-7)	InInterests	343.665	11.7463	36	1.23047
10.5	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.5	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.5	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.5	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.5	root	2	dev[7]=net(2,0-7)	OutData	350.013	365.052	35	36.5039
10.6	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.6	sub-1	0	dev[0]=net(0,0-7)	OutInterests	132.733	4.53677	8	0.273438
10.6	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.6	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.6	sub-1	0	dev[0]=net(0,0-7)	InData	350	365.039	35	36.5039
10.6	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.6	sub-1	1	dev=local(1)	InInterests	132.733	4.53677	8	0.273438
10.6	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.6	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.6	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.6	sub-1	1	dev=local(1)	InData	0	0	0	0
10.6	sub-1	1	dev=local(1)	OutData	350	365.039	35	36.5039
10.6	leaf-1	0	dev[1]=net(0,1-5)	InInterests	153.917	5.26085	11	0.375977
10.6	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.6	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.6	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.6	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.6	leaf-1	0	dev[1]=net(0,1-5)	OutData	153.904	160.517	11	11.4727
10.6	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.6	leaf-1	1	dev=local(1)	OutInterests	153.597	5.24991	11	0.375977
10.6	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.6	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.6	leaf-1	1	dev=local(1)	InData	153.597	160.197	11	11.4727
10.6	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.6	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.6	acc-1	0	dev[5]=net(0,1-5)	OutInterests	139.709	4.77522	9	0.307617
10.6	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.6	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.6	acc-1	0	dev[5]=net(0,1-5)	InData	326	340.008	32	33.375
10.6	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.6	acc-1	2	dev[5]=net(2,5-7)	InInterests	139.709	4.77522	9	0.307617
10.6	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.6	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.6	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.6	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.6	acc-1	2	dev[5]=net(2,5-7)	OutData	326	340.008	32	33.375
10.6	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.6	root	0	dev[7]=net(0,5-7)	OutInterests	132.733	4.53677	8	0.273438
10.6	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.6	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.6	root	0	dev[7]=net(0,5-7)	InData	350.003	365.042	35	36.5039
10.6	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.6	root	2	dev[7]=net(2,0-7)	InInterests	132.733	4.53677	8	0.273438
10.6	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.6	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.6	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.6	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.6	root	2	dev[7]=net(2,0-7)	OutData	350.003	365.042	35	36.5039
10.7	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.7	sub-1	0	dev[0]=net(0,0-7)	OutInterests	138.547	4.73548	14	0.478516
10.7	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.7	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.7	sub-1	0	dev[0]=net(0,0-7)	InData	174	181.477	13	13.5586
10.7	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.7	sub-1	1	dev=local(1)	InInterests	138.547	4.73548	14	0.478516
10.7	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.7	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.7	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.7	sub-1	1	dev=local(1)	InData	0	0	0	0
10.7	sub-1	1	dev=local(1)	OutData	174	181.477	13	13.5586
10.7	leaf-1	0	dev[1]=net(0,1-5)	InInterests	190.783	6.52092	20	0.683594
10.7	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.7	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.7	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.7	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.7	leaf-1	0	dev[1]=net(0,1-5)	OutData	190.781	198.978	20	20.8594
10.7	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.7	leaf-1	1	dev=local(1)	OutInterests	174.719	5.97186	18	0.615234
10.7	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.7	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.7	leaf-1	1	dev=local(1)	InData	174.719	182.227	18	18.7734
10.7	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.7	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.7	acc-1	0	dev[5]=net(0,1-5)	OutInterests	163.942	5.60348	17	0.581055
10.7	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.7	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.7	acc-1	0	dev[5]=net(0,1-5)	InData	161.2	168.127	12	12.5156
10.7	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.7	acc-1	2	dev[5]=net(2,5-7)	InInterests	163.942	5.60348	17	0.581055
10.7	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.7	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.7	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.7	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.7	acc-1	2	dev[5]=net(2,5-7)	OutData	161.2	168.127	12	12.5156
10.7	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.7	root	0	dev[7]=net(0,5-7)	OutInterests	138.547	4.73548	14	0.478516
10.7	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.7	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.7	root	0	dev[7]=net(0,5-7)	InData	166.001	173.133	12	12.5156
10.7	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.7	root	2	dev[7]=net(2,0-7)	InInterests	138.547	4.73548	14	0.478516
10.7	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.7	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.7	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.7	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.7	root	2	dev[7]=net(2,0-7)	OutData	166.001	173.133	12	12.5156
10.8	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.8	sub-1	0	dev[0]=net(0,0-7)	OutInterests	195.709	6.68928	21	0.717773
10.8	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.8	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.8	sub-1	0	dev[0]=net(0,0-7)	InData	186.8	194.827	19	19.8164
10.8	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.8	sub-1	1	dev=local(1)	InInterests	195.709	6.68928	21	0.717773
10.8	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.8	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.8	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.8	sub-1	1	dev=local(1)	InData	0	0	0	0
10.8	sub-1	1	dev=local(1)	OutData	186.8	194.827	19	19.8164
10.8	leaf-1	0	dev[1]=net(0,1-5)	InInterests	150.157	5.13231	14	0.478516
10.8	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.8	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.8	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.8	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.8	leaf-1	0	dev[1]=net(0,1-5)	OutData	150.156	156.608	14	14.6016
10.8	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.8	leaf-1	1	dev=local(1)	OutInterests	146.944	5.0225	14	0.478516
10.8	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.8	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.8	leaf-1	1	dev=local(1)	InData	146.944	153.258	14	14.6016
10.8	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.8	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.8	acc-1	0	dev[5]=net(0,1-5)	OutInterests	160.788	5.4957	16	0.546875
10.8	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.8	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.8	acc-1	0	dev[5]=net(0,1-5)	InData	208.24	217.188	22	22.9453
10.8	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.8	acc-1	2	dev[5]=net(2,5-7)	InInterests	160.788	5.4957	16	0.546875
10.8	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.8	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.8	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.8	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.8	acc-1	2	dev[5]=net(2,5-7)	OutData	208.24	217.188	22	22.9453
10.8	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.8	root	0	dev[7]=net(0,5-7)	OutInterests	195.709	6.68928	21	0.717773
10.8	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.8	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.8	root	0	dev[7]=net(0,5-7)	InData	193.2	201.502	20	20.8594
10.8	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.8	root	2	dev[7]=net(2,0-7)	InInterests	195.709	6.68928	21	0.717773
10.8	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.8	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.8	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.8	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.8	root	2	dev[7]=net(2,0-7)	OutData	193.2	201.502	20	20.8594
10.9	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
10.9	sub-1	0	dev[0]=net(0,0-7)	OutInterests	103.142	3.52536	8	0.273438
10.9	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
10.9	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
10.9	sub-1	0	dev[0]=net(0,0-7)	InData	141.36	147.434	13	13.5586
10.9	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
10.9	sub-1	1	dev=local(1)	InInterests	103.142	3.52536	8	0.273438
10.9	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
10.9	sub-1	1	dev=local(1)	InNacks	0	0	0	0
10.9	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
10.9	sub-1	1	dev=local(1)	InData	0	0	0	0
10.9	sub-1	1	dev=local(1)	OutData	141.36	147.434	13	13.5586
10.9	leaf-1	0	dev[1]=net(0,1-5)	InInterests	166.031	5.6749	17	0.581055
10.9	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
10.9	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
10.9	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
10.9	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
10.9	leaf-1	0	dev[1]=net(0,1-5)	OutData	166.031	173.165	17	17.7305
10.9	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
10.9	leaf-1	1	dev=local(1)	OutInterests	157.389	5.3795	16	0.546875
10.9	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
10.9	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
10.9	leaf-1	1	dev=local(1)	InData	157.389	164.152	16	16.6875
10.9	leaf-1	1	dev=local(1)	OutData	0	0	0	0
10.9	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
10.9	acc-1	0	dev[5]=net(0,1-5)	OutInterests	136.158	4.65383	13	0.444336
10.9	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
10.9	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
10.9	acc-1	0	dev[5]=net(0,1-5)	InData	113.648	118.531	9	9.38672
10.9	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
10.9	acc-1	2	dev[5]=net(2,5-7)	InInterests	136.158	4.65383	13	0.444336
10.9	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
10.9	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
10.9	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
10.9	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
10.9	acc-1	2	dev[5]=net(2,5-7)	OutData	113.648	118.531	9	9.38672
10.9	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
10.9	root	0	dev[7]=net(0,5-7)	OutInterests	103.142	3.52536	8	0.273438
10.9	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
10.9	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
10.9	root	0	dev[7]=net(0,5-7)	InData	134.64	140.425	12	12.5156
10.9	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
10.9	root	2	dev[7]=net(2,0-7)	InInterests	103.142	3.52536	8	0.273438
10.9	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
10.9	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
10.9	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
10.9	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
10.9	root	2	dev[7]=net(2,0-7)	OutData	134.64	140.425	12	12.5156
11	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
11	sub-1	0	dev[0]=net(0,0-7)	OutInterests	140.628	4.80663	15	0.512695
11	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
11	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
11	sub-1	0	dev[0]=net(0,0-7)	InData	140.272	146.299	14	14.6016
11	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
11	sub-1	1	dev=local(1)	InInterests	140.628	4.80663	15	0.512695
11	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
11	sub-1	1	dev=local(1)	InNacks	0	0	0	0
11	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
11	sub-1	1	dev=local(1)	InData	0	0	0	0
11	sub-1	1	dev=local(1)	OutData	140.272	146.299	14	14.6016
11	leaf-1	0	dev[1]=net(0,1-5)	InInterests	105.206	3.59592	9	0.307617
11	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
11	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
11	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
11	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
11	leaf-1	0	dev[1]=net(0,1-5)	OutData	105.206	109.727	9	9.38672
11	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
11	leaf-1	1	dev=local(1)	OutInterests	103.478	3.53684	9	0.307617
11	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
11	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
11	leaf-1	1	dev=local(1)	InData	103.478	107.924	9	9.38672
11	leaf-1	1	dev=local(1)	OutData	0	0	0	0
11	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
11	acc-1	0	dev[5]=net(0,1-5)	OutInterests	115.232	3.93858	11	0.375977
11	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
11	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
11	acc-1	0	dev[5]=net(0,1-5)	InData	158.73	165.55	17	17.7305
11	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
11	acc-1	2	dev[5]=net(2,5-7)	InInterests	115.232	3.93858	11	0.375977
11	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
11	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
11	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
11	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
11	acc-1	2	dev[5]=net(2,5-7)	OutData	158.73	165.55	17	17.7305
11	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
11	root	0	dev[7]=net(0,5-7)	OutInterests	140.628	4.80663	15	0.512695
11	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
11	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
11	root	0	dev[7]=net(0,5-7)	InData	146.928	153.241	15	15.6445
11	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
11	root	2	dev[7]=net(2,0-7)	InInterests	140.628	4.80663	15	0.512695
11	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
11	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
11	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
11	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
11	root	2	dev[7]=net(2,0-7)	OutData	146.928	153.241	15	15.6445
11.1	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
11.1	sub-1	0	dev[0]=net(0,0-7)	OutInterests	132.126	4.51601	13	0.444336
11.1	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
11.1	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
11.1	sub-1	0	dev[0]=net(0,0-7)	InData	124.054	129.385	12	12.5156
11.1	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
11.1	sub-1	1	dev=local(1)	InInterests	132.126	4.51601	13	0.444336
11.1	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
11.1	sub-1	1	dev=local(1)	InNacks	0	0	0	0
11.1	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
11.1	sub-1	1	dev=local(1)	InData	0	0	0	0
11.1	sub-1	1	dev=local(1)	OutData	124.054	129.385	12	12.5156
11.1	leaf-1	0	dev[1]=net(0,1-5)	InInterests	157.041	5.36762	17	0.581055
11.1	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
11.1	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
11.1	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
11.1	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
11.1	leaf-1	0	dev[1]=net(0,1-5)	OutData	157.041	163.789	17	17.7305
11.1	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
11.1	leaf-1	1	dev=local(1)	OutInterests	156.696	5.3558	17	0.581055
11.1	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
11.1	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
11.1	leaf-1	1	dev=local(1)	InData	156.696	163.429	17	17.7305
11.1	leaf-1	1	dev=local(1)	OutData	0	0	0	0
11.1	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
11.1	acc-1	0	dev[5]=net(0,1-5)	OutInterests	159.046	5.43615	17	0.581055
11.1	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
11.1	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
11.1	acc-1	0	dev[5]=net(0,1-5)	InData	103.746	108.204	9	9.38672
11.1	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
11.1	acc-1	2	dev[5]=net(2,5-7)	InInterests	159.046	5.43615	17	0.581055
11.1	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
11.1	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
11.1	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
11.1	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
11.1	acc-1	2	dev[5]=net(2,5-7)	OutData	103.746	108.204	9	9.38672
11.1	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
11.1	root	0	dev[7]=net(0,5-7)	OutInterests	132.126	4.51601	13	0.444336
11.1	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
11.1	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
11.1	root	0	dev[7]=net(0,5-7)	InData	117.386	122.43	11	11.4727
11.1	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
11.1	root	2	dev[7]=net(2,0-7)	InInterests	132.126	4.51601	13	0.444336
11.1	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
11.1	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
11.1	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
11.1	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
11.1	root	2	dev[7]=net(2,0-7)	OutData	117.386	122.43	11	11.4727
11.2	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
11.2	sub-1	0	dev[0]=net(0,0-7)	OutInterests	98.4251	3.36414	9	0.307617
11.2	sub-1	0	dev[0]=net(0,0-7)	InNacks	0	0	0	0
11.2	sub-1	0	dev[0]=net(0,0-7)	OutNacks	0	0	0	0
11.2	sub-1	0	dev[0]=net(0,0-7)	InData	120.811	126.002	12	12.5156
11.2	sub-1	0	dev[0]=net(0,0-7)	OutData	0	0	0	0
11.2	sub-1	1	dev=local(1)	InInterests	98.4251	3.36414	9	0.307617
11.2	sub-1	1	dev=local(1)	OutInterests	0	0	0	0
11.2	sub-1	1	dev=local(1)	InNacks	0	0	0	0
11.2	sub-1	1	dev=local(1)	OutNacks	0	0	0	0
11.2	sub-1	1	dev=local(1)	InData	0	0	0	0
11.2	sub-1	1	dev=local(1)	OutData	120.811	126.002	12	12.5156
11.2	leaf-1	0	dev[1]=net(0,1-5)	InInterests	103.408	3.53446	9	0.307617
11.2	leaf-1	0	dev[1]=net(0,1-5)	OutInterests	0	0	0	0
11.2	leaf-1	0	dev[1]=net(0,1-5)	InNacks	0	0	0	0
11.2	leaf-1	0	dev[1]=net(0,1-5)	OutNacks	0	0	0	0
11.2	leaf-1	0	dev[1]=net(0,1-5)	InData	0	0	0	0
11.2	leaf-1	0	dev[1]=net(0,1-5)	OutData	103.408	107.852	9	9.38672
11.2	leaf-1	1	dev=local(1)	InInterests	0	0	0	0
11.2	leaf-1	1	dev=local(1)	OutInterests	95.3391	3.25866	8	0.273438
11.2	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
11.2	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
11.2	leaf-1	1	dev=local(1)	InData	95.3391	99.4357	8	8.34375
11.2	leaf-1	1	dev=local(1)	OutData	0	0	0	0
11.2	acc-1	0	dev[5]=net(0,1-5)	InInterests	0	0	0	0
11.2	acc-1	0	dev[5]=net(0,1-5)	OutInterests	87.8093	3.00129	7	0.239258
11.2	acc-1	0	dev[5]=net(0,1-5)	InNacks	0	0	0	0
11.2	acc-1	0	dev[5]=net(0,1-5)	OutNacks	0	0	0	0
11.2	acc-1	0	dev[5]=net(0,1-5)	InData	156.749	163.485	17	17.7305
11.2	acc-1	0	dev[5]=net(0,1-5)	OutData	0	0	0	0
11.2	acc-1	2	dev[5]=net(2,5-7)	InInterests	87.8093	3.00129	7	0.239258
11.2	acc-1	2	dev[5]=net(2,5-7)	OutInterests	0	0	0	0
11.2	acc-1	2	dev[5]=net(2,5-7)	InNacks	0	0	0	0
11.2	acc-1	2	dev[5]=net(2,5-7)	OutNacks	0	0	0	0
11.2	acc-1	2	dev[5]=net(2,5-7)	InData	0	0	0	0
11.2	acc-1	2	dev[5]=net(2,5-7)	OutData	156.749	163.485	17	17.7305
11.2	root	0	dev[7]=net(0,5-7)	InInterests	0	0	0	0
11.2	root	0	dev[7]=net(0,5-7)	OutInterests	98.4251	3.36414	9	0.307617
11.2	root	0	dev[7]=net(0,5-7)	InNacks	0	0	0	0
11.2	root	0	dev[7]=net(0,5-7)	OutNacks	0	0	0	0
11.2	root	0	dev[7]=net(0,5-7)	InData	127.477	132.955	13	13.5586
11.2	root	0	dev[7]=net(0,5-7)	OutData	0	0	0	0
11.2	root	2	dev[7]=net(2,0-7)	InInterests	98.4251	3.36414	9	0.307617
11.2	root	2	dev[7]=net(2,0-7)	OutInterests	0	0	0	0
11.2	root	2	dev[7]=net(2,0-7)	InNacks	0	0	0	0
11.2	root	2	dev[7]=net(2,0-7)	OutNacks	0	0	0	0
11.2	root	2	dev[7]=net(2,0-7)	InData	0	0	0	0
11.2	root	2	dev[7]=net(2,0-7)	OutData	127.477	132.955	13	13.5586
11.3	sub-1	0	dev[0]=net(0,0-7)	InInterests	0	0	0	0
11.3	sub-1	0	dev[0]=net(0,0-7)	OutInterests	139.685	4.77439	15	0.512695
